user_id,date,exercise,sets,reps,weight_kg,session_duration_hr,calories_burned,avg_bpm,max_bpm,water_intake_l,workout_type,workout_difficulty,workout_category
U0723,2024-03-29,CYCLING,,,,1.24,358.0,137.0,160,0.43,CARDIO,4.0,NW
U1000,2024-09-27,ROW,,,,0.51,501.0,131.0,143,0.36,CARDIO,7.0,NW
 U0506 ,2024-09-23,JOGGING,,,,0.9,277.0,115.0,132,0.48,CARDIO,4.0,NW
U0742,2024-12-09,RUNNING,,,,0.71,578.0,117.0,141,0.75,CARDIO,6.0,NW
U0492,2024-04-29,BENCHPRESS,3.0,9.0,,0.45,357.0,149.0,159,0.78,STRENGTH,1.0,WEIGHT
U1150,2024-03-11,HIIT,,,,1.44,447.0,140.0,162,0.66,HIIT,6.0,NW
 U0499 ,2024-08-30,RUNNING,,,,0.61,236.0,,138,1.17,CARDIO,5.0,NW
U1020,2024-03-28,DEADLIFT,5.0,12.0,114.6,1.29,253.0,136.0,147,1.14,STRENGTH,3.0,WEIGHT
U0662,2024-08-14,RUNNING,,,,0.9,396.0,125.0,146,0.4,CARDIO,3.0,NW
U1069,2024-06-26,BENCHPRESS,4.0,5.0,120.8,1.03,557.0,116.0,137,0.98,STRENGTH,5.0,WEIGHT
U0763,2024-12-20,CYCLING,,,,1.27,261.0,130.0,149,0.37,ENDURANCE,4.0,NW
U1145,2024-09-02,JOGGING,,,,0.32,412.0,95.0,113,0.34,CARDIO,5.0,NW
U0895,2024-11-04,SQUAT,,8.0,53.9,1.26,205.0,,140,0.5,STRENGTH,10.0,WEIGHT
U0168,2024-04-08,HIIT,,,,0.54,309.0,115.0,126,1.12,HIIT,5.0,NW
U0058,2024-10-01,RUNNING,,,,0.38,492.0,145.0,160,1.04,CARDIO,5.0,NW
U0033,2024-08-24,RUNNING,,,,0.58,439.0,104.0,129,0.81,CARDIO,4.0,NW
U0544,04-22-2024,HIIT,,,,1.35,211.0,114.0,129,1.01,HIIT,4.0,NW
U0766,2024-09-15,SQUAT,3.0,12.0,,0.41,267.0,90.0,102,1.03,STRENGTH,3.0,WEIGHT
U0403,2024-03-09,ROW,,,,0.47,391.0,157.0,174,1.13,CARDIO,8.0,NW
U0116,2024-10-10,ROW,,,,0.39,517.0,94.0,111,0.34,CARDIO,8.0,NW
U0904,2024-09-02,HIIT,,,,1.0,298.0,157.0,177,0.71,HIIT,7.0,NW
U0100,2024-04-16,SQUAT,5.0,11.0,132.2,1.12,287.0,,147,1.11,STRENGTH,8.0,WEIGHT
 U0124 ,2024-12-29,ROW,,,,1.0,465.0,111.0,136,0.4,CARDIO,5.0,NW
U0583,11-18-2024,DEADLIFT,3.0,6.0,62.2,0.92,355.0,106.0,122,,STRENGTH,8.0,WEIGHT
U0570,2024-12-12,DEADLIFT,3.0,9.0,104.4,0.54,174.0,130.0,142,0.84,STRENGTH,7.0,WEIGHT
U0941,02-14-2024,SQUAT,5.0,7.0,105.0,1.22,293.0,145.0,170,4.82,STRENGTH,2.0,WEIGHT
U0085,2024-02-26,CYCLING,,,,0.8,254.0,140.0,150,0.82,CARDIO,5.0,NW
U1081,10/03/2024,SQUAT,3.0,7.0,59.0,1.25,263.0,147.0,170,0.61,STRENGTH,3.0,WEIGHT
U0436,2024-03-30,HIIT,,,,0.52,165.0,150.0,170,0.75,HIIT,4.0,NW
U0561,2024-08-31,DEADLIFT,5.0,8.0,97.1,1.19,206.0,108.0,130,0.35,STRENGTH,5.0,WEIGHT
 U0071 ,2024-08-27,CYCLING,,,,0.6,232.0,115.0,135,0.38,CARDIO,7.0,NW
U0978,2024-07-04,YOGA,,,,0.61,318.0,107.0,126,1.02,MOBILITY,3.0,NW
U0260,2024-01-31,ROW,,,,0.71,445.0,113.0,127,0.64,CARDIO,5.0,NW
U1020,2024-11-13,RUNNING,,,,0.77,471.0,124.0,145,0.74,CARDIO,3.0,NW
U0976,2024-11-28,HIIT,,,,0.66,189.0,155.0,180,0.51,HIIT,10.0,NW
U1163,2024-02-25,RUNNING,,,,1.04,307.0,126.0,144,0.85,CARDIO,8.0,NW
U0944,2024-08-31,DEADLIFT,4.0,9.0,80.9,0.78,517.0,125.0,142,0.61,STRENGTH,5.0,WEIGHT
 U0773 ,2024-12-01,DEADLIFT,4.0,9.0,87.7,1.01,513.0,149.0,168,0.51,STRENGTH,5.0,WEIGHT
U0436,2024-01-24,SQUAT,5.0,7.0,88.7,0.77,179.0,91.0,112,0.92,STRENGTH,10.0,WEIGHT
U0329,2024-06-25,BENCHPRESS,5.0,11.0,87.1,0.31,413.0,122.0,139,0.51,STRENGTH,10.0,WEIGHT
U0219,2024-01-14,ROW,,,,0.77,538.0,109.0,124,0.35,CARDIO,5.0,NW
U0846,2024-03-29,CYCLING,,,,0.37,362.0,131.0,150,0.73,CARDIO,5.0,NW
U0879,2024-11-14,DEADLIFT,5.0,8.0,97.2,0.43,396.0,107.0,123,0.92,STRENGTH,9.0,WEIGHT
U0252,2024-08-15,BENCHPRESS,5.0,11.0,59.7,1.16,433.0,162.0,172,0.99,STRENGTH,6.0,WEIGHT
U1087,2024-03-19,YOGA,,,,0.66,506.0,141.0,158,0.32,MOBILITY,8.0,NW
U0019,2024-09-16,HIIT,,,,0.52,207.0,162.0,174,0.33,HIIT,5.0,NW
U0223,2024-01-01,YOGA,,,,0.7,230.0,154.0,166,0.67,MOBILITY,8.0,NW
U0516,2024-07-17,DEADLIFT,4.0,9.0,77.1,1.26,289.0,134.0,158,0.33,STRENGTH,7.0,WEIGHT
U1050,2024-02-14,YOGA,,,,1.15,291.0,98.0,119,0.75,MOBILITY,8.0,NW
U0750,2024-06-12,SQUAT,5.0,9.0,134.6,0.76,473.0,93.0,105,1.15,STRENGTH,5.0,WEIGHT
U0735,2024-10-11,BENCHPRESS,3.0,7.0,,0.82,531.0,92.0,110,0.8,STRENGTH,8.0,WEIGHT
U0668,2024-02-10,ROW,,,,0.89,376.0,145.0,169,0.95,CARDIO,6.0,NW
U0583,2024-03-05,YOGA,,,,0.62,392.0,148.0,171,0.57,MOBILITY,4.0,NW
U1143,2024-06-05,BENCHPRESS,4.0,12.0,93.0,0.51,,121.0,139,0.88,STRENGTH,1.0,WEIGHT
U0376,2024-04-29,YOGA,,,,0.38,280.0,156.0,172,0.33,MOBILITY,5.0,NW
U0255,2024-01-26,YOGA,,,,1.12,337.0,135.0,151,1.03,MOBILITY,10.0,NW
U1004,2024-03-03,SQUAT,5.0,10.0,114.1,0.83,170.0,134.0,144,0.82,STRENGTH,5.0,WEIGHT
U0347,2024-02-29,DEADLIFT,4.0,11.0,94.8,1.29,509.0,101.0,121,0.89,STRENGTH,4.0,WEIGHT
U0023,2024-12-19,SQUAT,3.0,,41.6,1.37,244.0,160.0,179,0.36,STRENGTH,2.0,WEIGHT
U0956,2024-04-02,BENCHPRESS,,10.0,105.3,0.83,164.0,159.0,174,1.03,STRENGTH,9.0,WEIGHT
U0353,2024-05-05,JOGGING,,,,0.32,530.0,141.0,164,0.75,CARDIO,5.0,NW
U0649,2024-11-18,SQUAT,3.0,11.0,47.2,1.15,596.0,142.0,156,0.44,STRENGTH,3.0,WEIGHT
U1029,2024-01-17,SQUAT,5.0,7.0,84.5,1.47,384.0,95.0,115,1.07,STRENGTH,10.0,WEIGHT
U0308,2024-02-15,SQUAT,3.0,5.0,94.3,0.68,569.0,164.0,189,,STRENGTH,4.0,WEIGHT
U0827,2024-12-03,YOGA,,,,0.85,446.0,103.0,114,0.56,MOBILITY,8.0,NW
U0493,2024-03-31,ROW,,,,0.74,240.0,142.0,164,1.05,CARDIO,1.0,NW
U1172,2024-05-18,BENCHPRESS,4.0,6.0,40.7,0.96,392.0,148.0,161,0.52,STRENGTH,10.0,WEIGHT
U0873,2024-02-03,YOGA,,,,1.29,576.0,164.0,175,0.89,MOBILITY,8.0,NW
U1122,2024-04-09,YOGA,,,,1.11,235.0,124.0,149,0.68,MOBILITY,7.0,NW
U0302,2024-07-02,ROW,,,,1.16,479.0,94.0,105,1.01,CARDIO,5.0,NW
U0310,2024-03-05,DEADLIFT,4.0,11.0,91.0,0.8,279.0,94.0,108,0.99,STRENGTH,5.0,WEIGHT
U0875,2024-02-06,YOGA,,,,0.94,402.0,107.0,123,0.76,MOBILITY,5.0,NW
U0990,2024-02-16,CYCLING,,,,0.76,226.0,128.0,145,0.37,CARDIO,6.0,NW
U0149,2024-03-27,BENCHPRESS,4.0,12.0,108.9,0.36,246.0,140.0,165,0.49,STRENGTH,5.0,WEIGHT
U0438,2024-12-24,RUNNING,,,,1.0,389.0,108.0,125,1.05,CARDIO,5.0,NW
U0457,2024-04-08,DEADLIFT,3.0,10.0,,0.37,442.0,124.0,134,,STRENGTH,5.0,WEIGHT
U0339,2024-11-02,DEADLIFT,3.0,7.0,81.7,1.06,272.0,155.0,169,0.73,STRENGTH,5.0,WEIGHT
U0976,2024-01-01,ROW,,,,0.55,383.0,98.0,116,0.95,CARDIO,4.0,NW
U0314,2024-07-10,HIIT,,,,1.0,582.0,120.0,130,0.47,HIIT,2.0,NW
U0434,2024-10-11,YOGA,,,,0.81,186.0,163.0,175,1.18,MOBILITY,5.0,NW
U0171,2024-08-13,YOGA,,,,0.81,276.0,108.0,119,0.4,MOBILITY,5.0,NW
U0252,2024-08-02,DEADLIFT,4.0,9.0,81.3,0.76,201.0,151.0,176,1.16,STRENGTH,7.0,WEIGHT
U0694,2024-01-24,DEADLIFT,4.0,10.0,74.8,1.01,166.0,154.0,164,0.59,STRENGTH,5.0,WEIGHT
U0358,2024-06-28,BENCHPRESS,5.0,6.0,67.9,0.82,507.0,96.0,109,0.53,STRENGTH,1.0,WEIGHT
U1010,2024-10-14,RUNNING,,,,1.11,450.0,134.0,146,0.82,CARDIO,3.0,NW
U0124,2024-09-20,DEADLIFT,3.0,8.0,63.8,0.42,243.0,146.0,170,0.38,STRENGTH,10.0,WEIGHT
U1066,2024-09-08,BENCHPRESS,4.0,8.0,115.1,0.53,571.0,125.0,141,0.85,STRENGTH,1.0,WEIGHT
U1121,2024-06-26,ROW,,,,0.48,170.0,101.0,114,1.18,CARDIO,5.0,NW
U1036,2024-05-08,ROW,,,,1.12,431.0,110.0,125,,CARDIO,6.0,NW
U0416,2024-05-27,HIIT,,,,1.44,239.0,112.0,122,0.36,HIIT,5.0,NW
U0721,2024-11-06,CYCLING,,,,0.87,188.0,109.0,133,0.37,CARDIO,1.0,NW
U1153,2024-07-19,BENCHPRESS,4.0,10.0,,1.37,340.0,146.0,168,0.34,STRENGTH,3.0,WEIGHT
U0411,2024-09-12,ROW,,,,1.09,346.0,158.0,169,1.19,CARDIO,5.0,NW
U0787,2024-06-27,ROW,,,,0.93,576.0,112.0,132,1.15,CARDIO,1.0,NW
U0890,2024-06-16,YOGA,,,,1.05,435.0,162.0,172,0.69,MOBILITY,3.0,NW
U0581,2024-08-04,ROW,,,,1.25,547.0,100.0,118,0.61,CARDIO,1.0,NW
U0743,2024-03-07,HIIT,,,,1.01,369.0,124.0,134,0.95,HIIT,5.0,NW
U0922,2024-09-03,BENCHPRESS,4.0,9.0,40.9,1.13,574.0,129.0,144,0.61,STRENGTH,9.0,WEIGHT
U0446,2024-12-25,ROW,,,,1.0,554.0,121.0,134,0.64,CARDIO,5.0,NW
 U1069 ,2024-07-24,SQUAT,3.0,10.0,74.5,0.34,593.0,121.0,131,1.2,STRENGTH,8.0,WEIGHT
U0710,2024-07-20,ROW,,,,0.51,452.0,146.0,164,,CARDIO,5.0,NW
U0202,2024-12-24,RUNNING,,,,0.91,429.0,90.0,100,0.85,CARDIO,8.0,NW
U0804,2024-01-22,DEADLIFT,5.0,7.0,115.6,0.55,208.0,143.0,162,0.54,STRENGTH,1.0,WEIGHT
U0165,2024-06-16,RUNNING,,,,0.57,342.0,115.0,127,1.15,CARDIO,5.0,NW
U0092,2024-12-05,BENCHPRESS,3.0,10.0,88.2,1.23,214.0,140.0,153,,STRENGTH,5.0,WEIGHT
U0298,2024-10-07,ROW,,,,0.36,587.0,129.0,145,0.93,CARDIO,1.0,NW
U0930,2024-12-21,ROW,,,,0.87,461.0,93.0,111,0.74,CARDIO,1.0,NW
U0134,2024-07-14,DEADLIFT,5.0,5.0,121.1,0.34,371.0,145.0,170,0.83,STRENGTH,5.0,WEIGHT
U0243,2024-04-01,DEADLIFT,3.0,7.0,101.8,0.37,457.0,93.0,112,0.45,STRENGTH,2.0,WEIGHT
U0040,2024-07-15,ROW,,,,1.39,186.0,127.0,145,0.45,CARDIO,1.0,NW
U1192,2024-10-19,BENCHPRESS,4.0,6.0,57.1,0.85,218.0,102.0,117,0.76,STRENGTH,8.0,WEIGHT
U0313,2024-09-16,BENCHPRESS,5.0,6.0,101.6,0.86,189.0,119.0,143,0.85,STRENGTH,1.0,WEIGHT
U0246,2024-03-08,YOGA,,,,1.25,214.0,129.0,154,1.02,MOBILITY,4.0,NW
U0397,2024-05-23,DEADLIFT,,12.0,52.0,1.42,246.0,146.0,159,0.95,STRENGTH,3.0,WEIGHT
U0123,2024-10-01,HIIT,,,,1.4,182.0,157.0,167,0.44,HIIT,6.0,NW
U1071,2024-05-23,RUN,,,,0.74,568.0,111.0,122,0.36,CARDIO,3.0,NW
U0194,2024-12-13,YOGA,,,,0.82,273.0,116.0,140,0.78,MOBILITY,2.0,NW
U0509,2024-08-12,SQUAT,5.0,,138.7,1.13,258.0,120.0,134,,STRENGTH,9.0,WEIGHT
U0257,2024-09-25,SQUAT,3.0,,49.2,0.49,,99.0,115,0.52,STRENGTH,5.0,WEIGHT
U0105,2024-10-05,ROW,,,,0.89,452.0,101.0,125,0.64,ENDURANCE,6.0,NW
U0399,2024-07-07,ROW,,,,1.47,321.0,111.0,135,0.67,CARDIO,5.0,NW
U0598,2024-09-19,ROW,,,,1.49,175.0,139.0,154,0.72,CARDIO,4.0,NW
U0485,10-14-2024,HIIT,,,,0.52,476.0,183.0,153,0.57,HIIT,5.0,NW
U0161,2024-06-09,SQUAT,3.0,10.0,131.4,1.24,381.0,107.0,122,1.12,STRENGTH,8.0,WEIGHT
U0667,2024-07-06,HIIT,,,,0.93,339.0,132.0,157,0.56,HIIT,9.0,NW
U1177,2024-02-06,DEADLIFT,5.0,11.0,90.8,1.4,258.0,103.0,128,0.94,STRENGTH,8.0,WEIGHT
U0799,2024-04-12,YOGA,,,,1.07,312.0,93.0,118,0.46,MOBILITY,3.0,NW
U1008,2024-06-27,RUNNING,,,,0.96,164.0,158.0,182,1.09,CARDIO,1.0,NW
U1184,2024-05-14,HIIT,,,,0.63,,159.0,173,1.16,HIIT,5.0,NW
U0027,2024-02-02,YOGA,,,,0.31,431.0,150.0,161,0.3,MOBILITY,7.0,NW
U0808,2024-02-16,HIIT,,,,0.57,488.0,143.0,153,0.45,HIIT,5.0,NW
U0868,2024-11-30,ROW,,,,0.32,397.0,113.0,124,0.93,CARDIO,9.0,NW
U0013,2024-12-14,CYCLING,,,,0.35,328.0,102.0,122,0.44,ENDURANCE,3.0,NW
U0572,2024-08-05,BENCHPRESS,3.0,6.0,122.8,0.69,202.0,157.0,172,1.03,STRENGTH,3.0,WEIGHT
U0072,2024-10-03,JOGGING,,,,1.29,549.0,145.0,157,0.83,CARDIO,4.0,NW
U0848,2024-08-03,DEADLIFT,4.0,12.0,58.1,1.4,477.0,151.0,166,0.61,STRENGTH,7.0,WEIGHT
U0934,2024-03-29,CYCLING,,,,1.27,519.0,162.0,174,,CARDIO,8.0,NW
U0566,2024-05-27,YOGA,,,,0.5,233.0,95.0,111,1.04,MOBILITY,5.0,NW
U0635,2024-08-23,HIIT,,,,1.13,347.0,117.0,139,0.49,HIIT,2.0,NW
U0711,2024-08-28,SQUAT,5.0,6.0,90.5,0.78,364.0,157.0,168,0.35,STRENGTH,4.0,WEIGHT
U0884,2024-04-24,DEADLIFT,5.0,6.0,74.2,0.53,448.0,152.0,176,,STRENGTH,6.0,WEIGHT
U0016,11-10-2024,HIIT,,,,0.92,274.0,102.0,123,0.99,HIIT,7.0,NW
U0371,2024-11-27,ROW,,,,0.93,161.0,115.0,130,0.81,CARDIO,5.0,NW
U0042,2024-06-18,RUNNING,,,,1.11,548.0,146.0,164,0.79,CARDIO,5.0,NW
U0812,2024-06-22,DEADLIFT,,6.0,126.3,1.44,267.0,133.0,148,,STRENGTH,5.0,WEIGHT
 U0108 ,2024-09-22,HIIT,,,,1.28,382.0,144.0,163,1.01,HIIT,5.0,NW
U0808,2024-01-23,HIIT,,,,1.0,519.0,142.0,161,0.95,HIIT,5.0,NW
U0448,2024-12-14,ROW,,,,0.72,196.0,137.0,154,1.2,CARDIO,3.0,NW
U0945,2024-01-11,YOGA,,,,0.87,238.0,128.0,139,1.07,MOBILITY,10.0,NW
U0714,2024-09-09,SQUAT,3.0,12.0,128.3,0.58,208.0,121.0,131,0.41,STRENGTH,5.0,WEIGHT
U0932,07/09/2024,BENCHPRESS,4.0,5.0,104.5,1.37,396.0,97.0,107,1.12,STRENGTH,2.0,WEIGHT
U0745,04/10/2024,YOGA,,,,0.93,346.0,129.0,154,0.48,MOBILITY,4.0,NW
U0007,07/01/2024,RUNNING,,,,1.09,397.0,133.0,157,0.69,CARDIO,1.0,NW
U0438,2024-05-25,YOGA,,,,0.36,176.0,141.0,166,0.48,MOBILITY,6.0,NW
 U0516 ,2024-08-05,RUNNING,,,,0.42,268.0,111.0,136,0.74,CARDIO,5.0,NW
 U0428 ,2024-05-24,CYCLING,,,,1.41,376.0,163.0,187,,CARDIO,5.0,NW
U0282,2024-12-20,ROW,,,,0.66,573.0,116.0,133,0.9,CARDIO,2.0,NW
U0385,2024-08-16,DEADLIFT,4.0,6.0,,0.94,175.0,,175,0.95,STRENGTH,2.0,WEIGHT
U1042,2024-07-23,YOGA,,,,0.34,585.0,164.0,185,0.51,MOBILITY,4.0,NW
U0203,2024-09-21,HIIT,,,,0.71,311.0,160.0,184,0.84,HIIT,3.0,NW
U1119,2024-02-21,YOGA,,,,0.43,549.0,125.0,148,0.56,MOBILITY,5.0,NW
 U0954 ,2024-11-07,DEADLIFT,5.0,10.0,47.3,0.52,184.0,128.0,148,0.54,STRENGTH,3.0,WEIGHT
U0616,2024-02-19,YOGA,,,,0.56,486.0,132.0,146,0.79,MOBILITY,5.0,NW
U0435,2024-08-29,DEADLIFT,,7.0,136.8,5.58,180.0,151.0,174,1.13,STRENGTH,2.0,WEIGHT
U1063,2024-08-02,YOGA,,,,0.62,311.0,116.0,129,0.83,MOBILITY,5.0,NW
U0736,2024-10-05,YOGA,,,,1.19,210.0,159.0,178,0.44,FLEXIBILITY,4.0,NW
U1036,2024-12-04,YOGA,,,,0.45,302.0,147.0,158,0.51,MOBILITY,1.0,NW
U1144,2024-09-25,HIIT,,,,0.63,451.0,137.0,159,1.15,HIIT,5.0,NW
U1017,2024-03-18,HIIT,,,,0.64,498.0,,115,1.06,HIIT,10.0,NW
U0408,02-16-2024,HIIT,,,,0.79,247.0,133.0,150,0.37,HIIT,6.0,NW
U0386,2024-05-15,ROW,,,,1.38,594.0,133.0,153,0.86,CARDIO,2.0,NW
U0539,2024-07-08,HIIT,,,,1.06,450.0,92.0,104,0.98,HIIT,9.0,NW
 U0728 ,2024-12-17,BENCHPRESS,3.0,7.0,94.3,0.63,412.0,159.0,172,0.4,STRENGTH,5.0,WEIGHT
U0022,2024-01-27,DEADLIFT,4.0,8.0,113.9,1.01,327.0,110.0,134,0.67,STRENGTH,5.0,WEIGHT
U0326,2024-07-19,BENCHPRESS,5.0,7.0,137.4,1.38,246.0,158.0,177,0.91,STRENGTH,8.0,WEIGHT
U0551,2024-06-11,YOGA,,,,0.81,424.0,107.0,121,0.56,MOBILITY,5.0,NW
U0957,2024-02-02,BENCHPRESS,3.0,8.0,69.7,1.04,500.0,121.0,143,,STRENGTH,1.0,WEIGHT
U0983,2024-08-10,CYCLING,,,,0.87,565.0,155.0,174,0.88,CARDIO,9.0,NW
U0266,2024-03-10,RUNNING,,,,1.35,427.0,120.0,136,1.13,CARDIO,3.0,NW
U0515,2024-08-19,BENCHPRESS,3.0,8.0,85.5,0.31,266.0,147.0,160,0.59,STRENGTH,5.0,WEIGHT
U0478,2024-01-12,RUNNING,,,,0.77,249.0,153.0,169,1.01,CARDIO,1.0,NW
U0784,2024-06-14,SQUAT,5.0,8.0,107.8,1.0,432.0,116.0,130,0.78,STRENGTH,9.0,WEIGHT
U0312,2024-10-15,BENCHPRESS,,5.0,78.6,0.73,384.0,160.0,173,0.53,STRENGTH,10.0,WEIGHT
U0370,2024-04-14,ROW,,,,0.48,493.0,125.0,136,0.94,CARDIO,4.0,NW
U0917,2024-05-22,SQUAT,3.0,12.0,93.2,0.76,354.0,136.0,161,0.55,STRENGTH,2.0,WEIGHT
U0083,2024-12-15,SQUAT,4.0,11.0,,0.84,463.0,132.0,142,0.37,STRENGTH,5.0,WEIGHT
U0517,2024-03-02,CYCLING,,,,0.7,287.0,151.0,168,1.08,CARDIO,5.0,NW
 U0822 ,2024-06-02,DEADLIFT,5.0,,80.6,0.85,371.0,132.0,156,0.58,STRENGTH,8.0,WEIGHT
U0064,2024-02-13,SQUAT,4.0,9.0,115.9,0.93,373.0,124.0,144,0.61,STRENGTH,6.0,WEIGHT
U0264,2024-12-14,CYCLING,,,,1.48,442.0,135.0,156,1.2,CARDIO,4.0,NW
 U0535 ,2024-09-28,ROW,,,,0.96,406.0,114.0,125,0.77,CARDIO,9.0,NW
U0438,2024/11/07,ROW,,,,0.85,226.0,135.0,147,0.96,CARDIO,6.0,NW
U0176,2024-03-26,BENCHPRESS,5.0,6.0,99.8,1.21,432.0,150.0,171,0.75,STRENGTH,2.0,WEIGHT
U0025,2024-06-29,BENCHPRESS,4.0,10.0,72.0,1.39,199.0,164.0,187,0.43,STRENGTH,5.0,WEIGHT
U1080,2024-04-14,ROW,,,,0.88,521.0,156.0,181,1.07,CARDIO,8.0,NW
U1115,2024-11-24,HIIT,,,,1.24,409.0,113.0,129,,HIIT,2.0,NW
U0013,2024-06-06,HIIT,,,,1.18,468.0,113.0,124,1.17,HIIT,7.0,NW
U0355,2024-12-22,HIIT,,,,0.8,270.0,155.0,180,1.02,HIIT,1.0,NW
U0866,2024-08-08,BENCHPRESS,3.0,,51.5,1.0,234.0,92.0,108,0.66,STRENGTH,5.0,WEIGHT
U0074,2024-01-16,YOGA,,,,0.84,565.0,98.0,116,0.78,MOBILITY,1.0,NW
U0010,2024-05-03,DEADLIFT,3.0,,94.1,0.89,398.0,137.0,158,0.65,STRENGTH,10.0,WEIGHT
U0281,2024-04-07,ROW,,,,1.33,241.0,107.0,117,0.96,CARDIO,5.0,NW
U0709,2024-11-07,ROW,,,,1.33,491.0,149.0,174,0.79,CARDIO,9.0,NW
U0350,2024-07-15,DEADLIFT,3.0,8.0,64.5,0.8,518.0,132.0,151,0.66,STRENGTH,6.0,WEIGHT
U1100,2024-08-17,DEADLIFT,4.0,8.0,67.5,0.66,175.0,146.0,169,0.53,STRENGTH,9.0,WEIGHT
U0707,2024-05-17,SQUAT,5.0,7.0,70.5,0.86,1264.0,153.0,178,0.81,STRENGTH,2.0,WEIGHT
U0458,20/04/2024,BENCHPRESS,3.0,7.0,128.8,1.11,,90.0,102,0.99,STRENGTH,5.0,WEIGHT
U0810,2024-02-14,SQUAT,4.0,7.0,109.9,0.4,,111.0,121,1.04,STRENGTH,9.0,WEIGHT
U0809,2024-01-14,HIIT,,,,0.95,563.0,140.0,164,0.47,HIIT,5.0,NW
U0718,2024-06-13,CYCLING,,,,0.5,264.0,93.0,109,,CARDIO,2.0,NW
U0230,2024-03-19,DEADLIFT,3.0,6.0,137.4,0.38,559.0,129.0,149,0.92,STRENGTH,5.0,WEIGHT
U0529,2024-06-12,YOGA,,,,1.0,238.0,160.0,175,0.76,MOBILITY,10.0,NW
 U0467 ,2024-03-24,SQUAT,3.0,12.0,136.0,0.35,184.0,148.0,168,1.2,STRENGTH,1.0,WEIGHT
U0765,2024-10-02,SQUAT,5.0,12.0,54.1,1.1,328.0,120.0,133,1.01,STRENGTH,5.0,WEIGHT
U0645,2024-01-23,BENCHPRESS,5.0,5.0,,1.16,557.0,145.0,158,0.33,STRENGTH,6.0,WEIGHT
U0250,2024-07-12,RUNNING,,,,0.66,323.0,164.0,179,0.34,CARDIO,1.0,NW
U0216,2024-02-10,BENCHPRESS,4.0,11.0,55.0,1.35,274.0,108.0,125,1.16,STRENGTH,2.0,WEIGHT
U1143,02-25-2024,DEADLIFT,5.0,10.0,80.3,1.29,446.0,162.0,177,1.05,STRENGTH,1.0,WEIGHT
U0782,2024-07-07,BENCHPRESS,4.0,6.0,84.2,0.37,437.0,141.0,163,0.86,STRENGTH,6.0,WEIGHT
U1039,2024-08-22,HIIT,,,,0.71,429.0,115.0,135,0.95,HIIT,10.0,NW
U0451,2024-08-13,ROW,,,,0.78,,140.0,160,1.19,CARDIO,5.0,NW
U0866,2024-02-07,YOGA,,,,0.54,288.0,135.0,156,0.7,MOBILITY,5.0,NW
U0431,2024-11-03,CYCLING,,,,1.38,156.0,129.0,150,1.13,ENDURANCE,4.0,NW
U0573,2024-04-05,YOGA,,,,0.83,415.0,126.0,139,0.61,MOBILITY,7.0,NW
U0411,2024-01-13,HIIT,,,,0.57,496.0,138.0,155,,HIIT,1.0,NW
U0270,2024-06-24,RUNNING,,,,1.38,,91.0,110,0.65,CARDIO,10.0,NW
U0607,2024-05-16,DEADLIFT,4.0,10.0,115.9,0.9,458.0,136.0,153,0.86,STRENGTH,5.0,WEIGHT
U0462,2024-06-09,DEADLIFT,4.0,8.0,121.3,1.14,171.0,154.0,178,0.69,STRENGTH,4.0,WEIGHT
U0715,20/01/2024,ROW,,,,0.49,381.0,198.0,120,0.92,CARDIO,5.0,NW
U0279,2024-02-29,ROW,,,,0.68,434.0,116.0,137,0.93,CARDIO,7.0,NW
U0675,2024-10-02,BENCHPRESS,,11.0,95.3,0.94,240.0,120.0,137,0.66,STRENGTH,5.0,WEIGHT
U0344,2024-12-08,HIIT,,,,0.9,465.0,179.0,120,0.71,HIIT,5.0,NW
U0562,2024-04-01,RUNNING,,,,0.96,315.0,113.0,133,0.87,CARDIO,9.0,NW
U1080,2024-05-14,HIIT,,,,1.46,484.0,103.0,125,0.4,HIIT,1.0,NW
U0963,2024-07-25,DEADLIFT,5.0,8.0,73.9,1.0,562.0,114.0,133,,STRENGTH,7.0,WEIGHT
U1130,2024-09-01,ROW,,,,1.42,487.0,91.0,107,0.8,CARDIO,9.0,NW
U0889,2024-01-14,CYCLING,,,,0.36,569.0,,163,0.77,ENDURANCE,3.0,NW
U0976,2024-09-26,ROW,,,,1.13,184.0,138.0,163,0.91,CARDIO,4.0,NW
U0642,2024-07-26,SQUAT,3.0,12.0,138.6,0.76,374.0,135.0,159,0.63,STRENGTH,2.0,WEIGHT
U0314,2024-11-23,BENCHPRESS,5.0,11.0,73.6,0.95,498.0,162.0,177,0.46,STRENGTH,8.0,WEIGHT
U1017,2024-03-19,SQUAT,3.0,7.0,48.3,0.39,493.0,94.0,116,0.53,STRENGTH,9.0,WEIGHT
U0780,2024-02-02,ROW,,,,1.35,178.0,145.0,168,0.68,CARDIO,8.0,NW
U0235,2024-09-04,CYCLING,,,,1.29,258.0,106.0,128,0.72,CARDIO,2.0,NW
U0589,2024-10-05,BENCHPRESS,5.0,9.0,74.0,1.24,151.0,152.0,176,0.65,STRENGTH,5.0,WEIGHT
U1158,2024-02-17,DEADLIFT,,11.0,133.2,1.33,384.0,161.0,172,0.46,STRENGTH,8.0,WEIGHT
U0442,2024-10-07,HIIT,,,,0.96,543.0,90.0,113,0.59,HIIT,5.0,NW
U0423,2024-05-19,DEADLIFT,5.0,6.0,118.5,1.0,531.0,95.0,113,0.55,STRENGTH,5.0,WEIGHT
