user_id,date,exercise,sets,reps,weight_kg,session_duration_hr,calories_burned,avg_bpm,max_bpm,water_intake_l,workout_type,workout_difficulty
U0281,2024-09-14,Rowing,,,,1.19,365.0,151.0,162,1.1,Cardio,2 (easy)
U0140,2024-07-13,BenchPress,3.0,5.0,,0.35,342.0,129.0,151,0.98,Strength,7/10
U0890,2024-09-18,Squat,3.0,9.0,104.4,0.42,354.0,91.0,112,0.69,Strength,5 out of 10
U0882,2024-08-18,Rowing,,,,0.88,,155.0,171,,Cardio,9 out of 10
U0086,2024-09-20,Cycling,,,,0.47,187.0,151.0,168,0.41,Cardio,N/A
U0027,2024-06-19,Yoga,,,,0.84,275.0,94.0,109,0.5,Flexibility, 4
U0797,2024-06-14,BENCH PRESS,5.0,5.0,106.3,0.89,552.0,134.0,145,1.05,Strength, 1
 U0223 ,10-09-2024,Yoga,,,,0.64,184.0,132.0,152,0.69,Flexibility, 1
U0485,11-20-2024,Cycling,,,,,177.0,134.0,159,,Cardio,N/A
U0481,2024-02-01,Deadlift,5.0,6.0,60.4,0.82,517.0,155.0,165,0.3,Strength,Level 1
U1194,2024-05-01,Cycling,,,,3.79,384.0,128.0,143,1.11,Cardio,7/10
U0314,2024-11-01, Squat ,3.0,8.0,95.9,0.57,434.0,133.0,150,0.5,Strength, 7
U0223,2024-02-12,Yoga,,,,0.59,426.0,147.0,161,0.5,Mobility,4/10
U0982,2024/01/31,Squat,4.0,7.0,136.4,0.58,224.0,150.0,173,,Strength,9 out of 10
U0436,2024-10-13, Rowing ,,,,0.41,202.0,144.0,160,0.53,Cardio,
U1081,2024-10-03,Rowing,,,,0.45,163.0,112.0,123,0.93,Cardio,
U0468,2024-02-02,Squat,5.0,8.0,131.9,0.74,266.0,152.0,163,0.76,Strength,6
U0776,2024-01-07, Running ,,,,0.95,516.0,123.0,146,0.46,Cardio,8.0
U1119,2024-02-06,Deadlift,3.0,5.0,74.0,0.65,419.0,114.0,125,0.98, Strength ,1-10
U1005,2024-07-15,Yoga,,,,0.58,471.0,132.0,151,0.99,Mobility,2/10
U0101,2024-12-22,Deadlift,3.0,8.0,103.4,1.22,155.0,,165,1.19,Strength,2 
U0666,2024-04-02,Dead Lift,5.0,10.0,82.5,0.4,595.0,111.0,121,0.93,Strength,
U0778,2024-10-20,Bench Press,3.0,8.0,65.0,1.32,253.0,119.0,142,0.81,Strength,
U0720,2024-07-09,Yoga,,,,1.09,466.0,90.0,110,1.05,Mobility,1
U0947,2024-07-08,Bike,,,,0.86,536.0,123.0,144,0.42,Cardio,
U0555,2024-08-18,Yoga,,,,0.96,342.0,99.0,123,0.34,Mobility,8 
U0693,2024-02-01,Jogging,,,,0.32,536.0,134.0,148,1.01,Cardio,
U0583,2024-09-28,Running,,,,,477.0,132.0,148,0.49,Cardio,8
U1189,2024-02-13,HIIT,,,,1.03,469.0,128.0,143,1.11,HIIT,6-10
U0442,2024-11-03,Bench Press,3.0,9.0,111.7,0.66,426.0,96.0,109,0.66,Strength, 6
U0693,2024-08-07,Deadlift,3.0,11.0,134.2,1.45,370.0,112.0,133,0.86,Strength,2
U1096,2024-11-17,Cycling,,,,0.52,424.0,92.0,107,0.4,cardio,10
U0600,2024-07-07,Bench Press,3.0,5.0,55.0,1.1,492.0,152.0,168,0.57,Strength,3-10
 U0170 ,02-22-2024,bench press,5.0,7.0,42.1,0.94,597.0,143.0,164,0.98,Strength,N/A
U1171,2024-11-27,Cycling,,,,0.45,309.0,153.0,173,1.05,Cardio,3/10
U0232,2024-02-01,Rowing,,,,1.39,535.0,115.0,126,1.05,Cardio,3
U0800,2024-03-01,Rowing,,,,0.83,413.0,141.0,152,0.83,Cardio,10 (hard)
U0814,2024-11-01,Bench Press,4.0,5.0,114.1,1.24,384.0,116.0,131,0.55,Strength, 4
U1077,2024-05-25,Yoga,,,,,530.0,142.0,162,0.67,Mobility,7 out of 10
U0390,2024-09-02,Running,,,,1.01,210.0,109.0,130,0.97,Cardio,
U0347,2024-06-13,Running,,,,0.77,548.0,157.0,182,0.76,Cardio,4
U0412,2024-09-19,Squat,4.0,9.0,130.3,0.59,201.0,156.0,168,0.69,Strength, 2
U0594,2024-06-18,Bench Press,3.0,10.0,67.4,,394.0,136.0,157,0.43,Strength,
U0461,2024-10-24,Running,,,,0.52,211.0,153.0,166,0.35,Cardio,5-10
U0327,2024-10-16,Bench Press,3.0,,134.7,1.29,467.0,146.0,159,0.87,Strength,1 
U0360,2024-02-23,Deadlift,5.0,9.0,116.5,0.32,373.0,134.0,150,0.48,strength, 7
U0446,2024-02-12,Bench Press,5.0,7.0,129.0,0.69,344.0,98.0,119,0.52, Strength ,2-10
U0006,2024/10/18,Yoga,,,,0.68,311.0,100.0,123,1.04,Mobility,N/A
U0465,2024-05-21,Bench Press,4.0,10.0,64.9,1.12,497.0,142.0,159,0.64,Strength,8 out of 10
U0408,2024-07-12,HIIT,,,,0.68,543.0,161.0,186,0.66,HIIT,
U0911,2024-08-21,HIIT,,,,0.54,550.0,158.0,179,0.79,HIIT,N/A
U1153,2024-05-29,Back Squat,5.0,7.0,133.7,1.31,368.0,119.0,143,0.88,Strength,ten
U0429,2024-04-29,Running,,,,,219.0,149.0,166,0.49,Cardio,3
U0387,2024-01-20,Rowing,,,,0.6,382.0,131.0,142,0.71,Cardio,4-10
U1049,2024-06-20,Cycling,,,,1.3,318.0,136.0,159,0.8,Cardio,7
U0688,2024-03-16,HIIT,,,,0.82,352.0,113.0,128,0.59,HIIT,3 out of 10
U0579,2024-02-22,Rowing,,,,0.5,367.0,149.0,172,0.83,Cardio,7
U0288,2024-04-01,Rowing,,,,1.26,591.0,140.0,158,0.51,Cardio,5 (easy)
U0960,2024-11-26,Running,,,,1.37,210.0,156.0,171,0.47,Cardio,
U0878,2024-10-31,Deadlift,4.0,8.0,78.9,0.62,373.0,101.0,114,0.8,Strength,N/A
U0928,2024-08-15,Deadlift,4.0,8.0,46.0,0.35,568.0,101.0,118,1.14,Strength,N/A
U0661,2024-09-16,Yoga,,,,1.43,254.0,111.0,127,0.75,Mobility,4 
 U0235 ,2024-11-30,Running,,,,1.37,422.0,156.0,169,,Cardio,
U0061,2024-06-03,Squat,4.0,10.0,81.0,1.35,427.0,125.0,142,0.82, Strength ,9
U1185,2024-05-18,HIIT,,,,0.89,534.0,129.0,143,,High Intensity,N/A
U0242,2024-03-15,Deadlift,4.0,8.0,98.2,1.02,599.0,112.0,125,0.65,Strength,6
 U1094 ,2024-11-21,High Intensity Interval Training,,,,,150.0,128.0,146,0.87,HIIT,
U0044,2024-05-29,Yoga,,,,0.68,258.0,113.0,138,0.77,mobility,
U0380,2024-07-05,HIIT,,,,0.33,156.0,104.0,117,1.1,HIIT,N/A
U1073,2024-08-08,HIIT,,,,0.44,451.0,150.0,163,1.05,HIIT, 3
U0404,2024-04-07,Squat,5.0,6.0,124.9,0.88,190.0,141.0,154,0.39,Strength,7/10
U0681,2024-12-16,Running,,,,0.37,590.0,137.0,152,1.13,cardio,5.0
U1010,2024-09-08,Cycling,,,,1.15,172.0,164.0,180,0.58,Cardio,8
U0928,2024/04/24,Yoga,,,,0.61,177.0,138.0,159,0.97,Mobility,6
U0915,2024-02-24,Bench Press,4.0,11.0,49.6,1.33,400.0,130.0,146,0.34,Strength,3 out of 10
U0617,2024-04-15,Squat,5.0,11.0,62.3,0.81,404.0,155.0,167,0.53,Strength,Level 9
U0324,2024-07-17,Bike,,,,1.02,350.0,110.0,125,1.01,Cardio,3 out of 10
U0778,2024/07/03,Deadlift,3.0,12.0,107.3,0.66,289.0,138.0,162,0.86,STRENGTH,5 
U0080,2024-08-25,Bench Press,5.0,10.0,89.3,1.11,215.0,95.0,116,0.65,Strength,10.0
U0669,2024-04-12,Squat,3.0,11.0,138.3,0.58,,164.0,177,0.77,Strength,3 
U0297,2024-12-10,Deadlift,5.0,,56.3,0.56,437.0,118.0,128,0.97,Strength,
U0201,2024-07-05,running,,,,1.12,306.0,129.0,144,1.0,Cardio,8-10
U1022,2024-05-04,Cycling,,,,1.09,327.0,111.0,135,0.62,Cardio, 1
U0316,2024-07-12,Yoga,,,,0.83,272.0,91.0,113,0.93,Mobility,
U0505,2024-02-27,BenchPress,4.0,11.0,139.7,1.3,571.0,109.0,119,,Strength,9 (hard)
U0703,2024-01-20,Bench Press,5.0,11.0,114.5,0.99,355.0,147.0,172,0.9,Strength,9 
U0745,2024-09-22,yoga,,,,0.84,350.0,154.0,175,0.45,Mobility,9 (hard)
U0999,2024-08-12, Running ,,,,0.56,495.0,127.0,148,0.35,cardio,9 
U0887,2024-09-14, Rowing ,,,,,520.0,145.0,156,,Endurance,Level 8
U0152,2024-03-11,Rowing,,,,0.72,182.0,155.0,167,1.12,Cardio,five
U0352,2024-10-21,Rowing,,,,1.44,562.0,152.0,177,,Cardio,2 (easy)
U0787,2024-06-20,Cycling,,,,0.53,431.0,138.0,157,1.01,Cardio,8
U1104,2024-02-23,Running,,,,0.3,349.0,,172,,Cardio,5/10
 U0099 ,2024-03-28,HIIT,,,,1.48,232.0,155.0,172,0.64,HIIT,N/A
U1085,2024-05-20,Running,,,,0.65,377.0,93.0,114,0.74,Cardio,4 
U1113,2024-01-09,Deadlift,5.0,5.0,111.2,1.44,241.0,161.0,179,0.64,Strength,
U1127,2024-10-27,Yoga,,,,0.96,570.0,117.0,132,0.71,Mobility,7 
U0485,2024-05-06,Indoor Rowing,,,,0.54,582.0,96.0,106,0.78,Cardio, 9
U0934,2024-02-12,Deadlift,3.0,8.0,66.1,,377.0,152.0,177,1.19,Strength,Level 2
U0183,2024-11-30,Rowing,,,,0.41,202.0,142.0,160,1.12,Cardio,6
U0031,2024-11-18,HIIT,,,,0.9,204.0,163.0,185,0.81,HIIT, 6
U1083,2024-10-30,Rowing,,,,0.69,407.0,123.0,143,0.66,Cardio,
U1099,2024-10-13,Deadlift,4.0,6.0,133.5,0.68,548.0,91.0,108,1.01,Strength,N/A
U0976,2024-09-28,Rowing,,,,0.56,476.0,90.0,105,,Cardio,Level 10
U0888,2024-12-23,Squat,4.0,12.0,82.1,1.22,413.0,,140,0.5,Strength,3 (easy)
U1030,2024-11-14,HIIT,,,,0.73,396.0,161.0,175,1.0,HIIT,1.0
U0708,2024-09-10,cycling,,,,0.78,183.0,106.0,127,1.2,cardio,3 
U0552,2024-12-02,Yoga,,,,0.53,334.0,134.0,151,0.32,Mobility,4
U0087,2024-11-02,Deadlift,5.0,7.0,108.4,0.63,275.0,141.0,159,0.98,Strength,Level 6
U1067,2024-07-09,Bench Press,4.0,9.0,89.0,0.76,443.0,158.0,183,0.72,Strength,
U0962,2024-11-23,running,,,,0.48,562.0,149.0,162,0.65,Cardio,9.0
U0098,2024-02-06,Running,,,,0.78,579.0,146.0,156,0.32,Cardio,1.0
U0800,2024-07-26,Running,,,,0.57,391.0,150.0,165,0.6,Cardio,10 
U0930,2024-10-27,bench press,4.0,7.0,105.3,1.49,334.0,157.0,179,2.85,Strength,Level 9
U0645,2024-05-29,Squat,5.0,9.0,114.3,0.38,293.0,139.0,164,1.0,Strength,5 (easy)
U1002,2024-02-06,Cycling,,,,,482.0,136.0,161,,Cardio,7.0
U0172,08-12-2024,Yoga,,,,0.47,181.0,130.0,145,0.47,Mobility,
U0075,2024-10-30,Deadlift,3.0,5.0,47.1,0.96,595.0,155.0,178,0.8,Strength,
U0658,2024-10-11,HIIT,,,,0.64,217.0,,117,0.8,HIIT,2 
U1193,2024-08-22,Yoga,,,,1.49,382.0,158.0,171,0.45,MOBILITY,3
U0991,2024-03-20,Yoga,,,,1.4,497.0,136.0,160,0.6,Mobility,6/10
U0805,2024-11-20,Yoga,,,,0.43,192.0,157.0,178,0.38,Mobility,10
U0717,2024-02-16,Rowing,,,,1.49,398.0,146.0,171,0.95,Cardio,7/10
U0012,2024-08-24,Deadlift,4.0,9.0,,0.67,155.0,127.0,141,1.1,Strength,
U0728,2024-03-12,Deadlift,5.0,6.0,65.9,0.43,439.0,133.0,154,0.49,Strength, 10
U0025,2024-04-20,Running,,,,0.83,2493.0,132.0,153,0.72,Cardio,5.0
U0360,2024-08-22,Rowing,,,,1.33,450.0,135.0,159,1.15,Cardio,
U0155,2024-01-15,squat,5.0,11.0,85.8,0.55,155.0,156.0,169,0.63,Strength,3
U0373,2024-11-17, BENCH PRESS ,4.0,10.0,82.4,1.42,554.0,121.0,140,1.04,strength,
 U0828 ,2024-10-22,Running,,,,1.18,401.0,130.0,153,1.06,Cardio,1
U0151,2024-07-03,Bench Press,4.0,9.0,93.6,0.36,209.0,91.0,104,0.75,Strength,6/10
U0799,2024-04-17,Bench Press,4.0,10.0,108.5,1.43,498.0,95.0,107,0.73,Strength, 9
U1041,2024-07-25,Bench Press,4.0,6.0,101.7,,315.0,128.0,140,0.92,STRENGTH,
U0158,2024-04-14,Bench Press,4.0,5.0,49.5,1.42,495.0,132.0,153,1.08,Strength,1
U1044,2024-04-09,Bench Press,3.0,11.0,97.9,0.71,294.0,134.0,152,0.49,Strength,Level 1
U0186,2024-03-05,Yoga,,,,0.75,567.0,144.0,162,,Mobility,4-10
U0232,2024-07-19,cycling,,,,0.52,270.0,99.0,112,0.95,cardio,N/A
U0727,2024-12-24,Cycling,,,,1.22,307.0,133.0,149,0.44,Cardio,8.0
U0400,2024-06-23,Rowing,,,,1.1,447.0,149.0,163,0.55,Endurance,Level 10
U0665,2024-05-24,Squat,5.0,10.0,48.3,0.83,236.0,162.0,172,1.01, Strength ,3/10
U0585,2024-05-25,Bench Press,3.0,5.0,,1.09,391.0,101.0,112,1.12,Strength,
U0257,2024-05-10,Yoga,,,,1.12,205.0,163.0,181,1.15,Mobility,6.0
U0176,2024-03-21, Rowing ,,,,1.49,217.0,128.0,151,0.55,Cardio,8 out of 10
U0429,2024-11-15,HIIT,,,,0.4,287.0,125.0,148,0.69,HIIT,Level 2
U0769,2024-10-31,Deadlift,4.0,6.0,103.4,1.17,372.0,107.0,132,1.2,Strength,7-10
U0518,2024-10-02,Deadlift,3.0,7.0,138.2,1.27,434.0,145.0,157,0.49,Strength,N/A
U0595,2024-05-19, Bench Press ,3.0,5.0,136.9,1.25,228.0,105.0,115,0.81,Strength,
U0469,2024-03-08, Squat ,3.0,5.0,43.0,0.47,318.0,103.0,119,1.19,Strength,7 
U0788,2024/10/06,Yoga,,,,0.98,327.0,103.0,118,4.98,MOBILITY,9 out of 10
U0817,2024-06-26,HIIT,,,,0.61,435.0,146.0,165,,HIIT, 4
U1195,2024-10-06,Running,,,,0.44,426.0,107.0,126,0.47,Cardio,1 out of 10
U0149,2024-05-22,Cycling,,,,0.77,447.0,136.0,148,1.02,Cardio,2-10
U0373,2024-06-15,Rowing,,,,1.26,469.0,118.0,130,1.08,Cardio,Level 6
U0851,2024-03-03,High Intensity Interval Training,,,,,,125.0,143,0.81,HIIT,8-10
U0583,2024-11-29,Squat,3.0,6.0,45.6,0.61,566.0,145.0,155,0.39,Strength,5 (easy)
U0016,2024-08-29,Yoga,,,,0.32,1718.0,93.0,103,0.57, Flexibility ,N/A
U0324,27/08/2024,Running,,,,0.36,558.0,136.0,158,0.6,Cardio,N/A
 U0582 ,2024-03-08,HIIT,,,,0.74,224.0,159.0,182,0.41,HIIT,8/10
U0386,2024-02-06,Rowing,,,,1.22,282.0,127.0,152,0.57,Cardio,Level 7
U0191,2024-06-01,Running,,,,1.31,305.0,104.0,127,0.85,Cardio,7/10
U0929,2024-09-27,Rowing,,,,1.09,224.0,141.0,157,0.89,Cardio, 10
U0294,2024-06-25,Deadlift,4.0,5.0,91.5,0.96,449.0,157.0,168,1.02,Strength,Level 5
U0766,2024-12-27,Cycling,,,,,311.0,163.0,174,0.86,Cardio,N/A
U0246,2024-06-03, Bench Press ,5.0,12.0,70.8,0.42,404.0,100.0,113,1.01,Str,4 
U0179,2024-02-04,Squat,5.0,6.0,121.5,,270.0,116.0,126,1.05,Strength,8 
U0024,2024-08-13,Bike,,,,0.45,558.0,92.0,107,1.05,Cardio,6.0
U0721,2024-12-10,Squat,5.0,10.0,113.2,1.09,480.0,140.0,153,,strength,10
U0181,2024-12-23,Yoga,,,,1.37,256.0,155.0,172,0.41,Mobility,1
 U0643 ,2024-01-27,Squat,3.0,6.0,71.9,0.61,581.0,108.0,120,0.63,Strength,
 U1155 ,2024-11-17,Squat,4.0,9.0,70.0,,177.0,159.0,183,1.16, Strength ,
U0400,2024-01-15,Rowing,,,,0.9,,132.0,145,0.4,Cardio,3
U0411,2024-07-21, HIIT ,,,,0.65,154.0,93.0,109,0.71,HIIT,5 (easy)
U0300,2024-04-28,HIIT,,,,0.74,231.0,150.0,175,1.15,hiit,2
U0957,2024-01-07,Squat,5.0,7.0,130.2,0.78,222.0,132.0,155,0.39,strength,9/10
U0286,2024-04-17,Rowing,,,,0.92,389.0,94.0,110,1.05,Cardio,ten
U0936,2024-06-18,Deadlift,5.0,11.0,137.5,0.81,500.0,145.0,162,0.38,Strength,
U0224,2024-02-07,Running,,,,0.94,207.0,123.0,139,0.96,Cardio,Level 6
U0676,2024-04-12,Rowing,,,,1.14,230.0,97.0,120,0.93,Endurance,N/A
U0068,2024-08-11,Deadlift,4.0,9.0,43.9,0.67,299.0,109.0,130,0.6,Strength, 9
U1155,2024-06-03,Cycling,,,,0.47,292.0,149.0,169,1.14,CARDIO,
U0290,2024-01-13,Indoor Rowing,,,,0.52,588.0,93.0,114,0.63,Endurance,8
U1112,2024-11-11,Indoor Rowing,,,,0.71,409.0,145.0,156,0.86,CARDIO,6
U1099,2024-03-22,Rowing,,,,0.66,,154.0,174,0.73,Endurance,8
U0349,2024-03-16,Deadlift,5.0,10.0,130.8,0.42,174.0,107.0,121,1.07,Strength,2 
U0681,15/02/2024,RUN,,,,5.09,287.0,152.0,165,0.67,Cardio,1 
U0222,2024-01-07,Yoga,,,,0.9,247.0,163.0,176,0.33,Mobility,6
U1094,2024-08-02,Jogging,,,,0.94,282.0,105.0,116,,Cardio,9 (hard)
U0461,2024-04-03,yoga,,,,0.37,300.0,116.0,130,0.44,Flexibility,N/A
U0043,2024-06-21,squat,3.0,,46.3,0.54,,153.0,175,1.04,Strength,6 
U0547,2024-07-10,Deadlift,4.0,6.0,113.4,1.09,,93.0,107,0.41,Strength,N/A
U0813,2024-01-07,Cycling,,,,1.36,396.0,128.0,141,0.33,Cardio,
U0411,2024-11-04,Bench Press,5.0,8.0,130.1,0.38,424.0,150.0,168,0.65,Strength,4/10
U0653,2024-03-25,Running,,,,0.94,317.0,145.0,157,,Cardio,4/10
 U0348 ,2024-03-01,Deadlift,5.0,5.0,49.8,0.81,235.0,138.0,162,0.78,Strength,Level 2
U0382,2024-08-12,Bench Press,5.0,9.0,134.3,0.71,335.0,121.0,145,1.15,Strength,3 
U1126,2024-12-03,Rowing,,,,0.36,549.0,121.0,143,0.68,Cardio,5/10
U0015,2024-08-07,Running,,,,1.39,197.0,144.0,166,0.4,Cardio,N/A
U0228,2024-07-05,Bike,,,,1.1,409.0,136.0,150,0.33,CARDIO,Level 8
U0421,2024-02-11,Cycling,,,,1.0,460.0,150.0,174,0.68, Endurance ,
U0803,2024-02-14,HIIT,,,,1.5,538.0,121.0,137,0.64,HIIT,6-10
U0771,2024-07-13,Running,,,,1.41,358.0,161.0,179,1.05,Cardio,
 U0098 ,2024-04-03,Deadlift,4.0,,121.0,1.24,559.0,115.0,136,0.53,Strength, 1
U0394,2024-04-06,Deadlift,3.0,6.0,119.1,0.61,153.0,106.0,120,0.95, Strength ,
U1194,2024-03-26,Running,,,,0.41,166.0,147.0,160,0.62,Cardio,1 
U0352,2024-02-09,Rowing,,,,0.93,467.0,145.0,170,,Cardio,6 
U0784,2024-07-05,Squat,3.0,9.0,78.2,1.27,502.0,112.0,134,0.37,Strength,1/10
U0162,2024-03-17,Deadlift,4.0,,123.8,1.3,585.0,116.0,140,0.65,Strength,9-10
U0195,2024-11-25,Running,,,,0.95,250.0,105.0,119,0.68,Cardio,1 (easy)
U0747,2024-02-01,HIIT,,,,1.22,225.0,114.0,124,1.12,HIIT,7 (easy)
U0055,2024-02-10,HIIT,,,,1.23,401.0,100.0,125,1.18,hiit,1-10
U0711,2024-03-07,Bench Press,3.0,5.0,71.1,0.31,390.0,148.0,165,0.9,Strength,9 out of 10
U1150,2024-07-13,Bench Press,3.0,5.0,131.8,0.77,459.0,115.0,133,0.9,Strength,4 out of 10
U0788,2024-08-14,Bench Press,3.0,12.0,51.5,1.1,361.0,133.0,154,0.96,Strength,
U0072,2024-08-24,Rowing,,,,0.91,233.0,96.0,116,0.65,Cardio,4-10
U1106,2024-09-08,ROW,,,,0.73,436.0,152.0,168,0.4,Cardio,
U0778,2024-03-07,Rowing,,,,1.43,194.0,132.0,152,0.87,Cardio,3 (easy)
U1091,2024-10-05,squat,5.0,6.0,97.8,,217.0,120.0,131,0.45,Strength,
U0303,2024-08-08,Yoga,,,,,204.0,154.0,170,1.15,Flexibility,Level 2
U1124,2024-10-30,Deadlift,5.0,11.0,69.0,0.6,328.0,144.0,165,1.07,Strength,9
U0213,2024-11-16,Rowing,,,,1.09,292.0,96.0,106,1.02,Cardio,4
U1060,2024-09-29,Running,,,,0.98,260.0,140.0,163,0.72,Cardio,
U0668,2024-07-05,Cycling,,,,0.84,264.0,131.0,144,,Cardio,
U1035,2024-08-28,Bench Press,5.0,7.0,92.6,0.87,237.0,162.0,183,1.2,Strength,1
U0592,2024-08-21,Rowing,,,,0.56,353.0,161.0,181,1.03,Cardio,
U1199,2024-02-18,Yoga,,,,0.6,509.0,133.0,152,0.33,MOBILITY,7 (easy)
U0411,06-18-2024,Yoga,,,,0.72,268.0,110.0,120,0.52,Mobility,Level 10
U0254,2024-01-01,deadlift,4.0,,72.5,0.83,375.0,133.0,158,0.7,Strength,7
U0759,2024-04-28,Running,,,,0.98,260.0,104.0,117,0.61,Cardio,6
U0344,2024-01-22,Running,,,,0.85,365.0,93.0,114,1.19,Cardio,
U0542,2024-04-28,Deadlift,5.0,,68.8,0.93,150.0,153.0,166,0.47,Strength,4 out of 10
U1118,2024-06-24,Squat,3.0,11.0,78.5,0.56,429.0,102.0,112,0.51, Strength ,3 (easy)
U0022,2024-10-12,Running,,,,0.64,169.0,154.0,172,0.89,Cardio,
U0792,16/12/2024,Rowing,,,,1.11,163.0,129.0,154,0.92,Cardio,4 out of 10
U0328,2024-03-04,bench press,5.0,12.0,117.1,1.11,150.0,153.0,164,0.65,Strength,4/10
U0982,2024-12-31,Bench Press,5.0,9.0,107.5,1.3,276.0,145.0,170,0.44,Strength,1-10
U0491,2024-01-24,DEADLIFT,3.0,9.0,41.0,1.43,178.0,93.0,108,1.12,Strength,8/10
U1052,2024-05-04,HIIT,,,,1.13,552.0,107.0,123,0.96,hiit,5 out of 10
U1121,2024-01-27,Squat,5.0,8.0,113.7,1.12,532.0,119.0,138,1.1,Strength,10/10
U0707,2024-05-27,Rowing,,,,,171.0,93.0,110,0.66,Cardio,
U0972,2024-11-06, Bench Press ,3.0,12.0,110.7,1.04,284.0,163.0,187,,Strength,9-10
U0218,2024-08-30,Cycling,,,,0.83,192.0,115.0,125,0.59,Cardio,2
U0978,2024-12-29,Running,,,,1.19,513.0,153.0,163,0.44,Cardio,10
U0358,2024-12-17,Deadlift,4.0,5.0,126.3,0.94,277.0,116.0,137,0.42,Strength, 3
U0063,2024-08-28,SQUAT,3.0,9.0,96.5,0.7,502.0,153.0,168,0.59,Strength,
U0428,2024-09-19,Cycling,,,,0.37,,138.0,155,0.42,Cardio,8 (hard)
U0216,2024-08-30,Yoga,,,,0.65,374.0,164.0,186,0.4,Mobility,10
U0615,2024-08-12,Bench Press,5.0,9.0,132.3,0.84,192.0,104.0,125,0.85,Strength,6 (easy)
U0887,2024-09-07,Squat,5.0,5.0,103.0,1.27,579.0,119.0,135,0.32, Strength ,10 out of 10
U0094,2024-08-14,Deadlift,5.0,11.0,100.8,0.87,379.0,114.0,125,0.71,Strength,9-10
U0378,2024-07-15,Running,,,,1.13,479.0,158.0,174,1.06, CARDIO ,N/A
U0092,2024-12-29,Bike,,,,0.71,,142.0,166,0.98,Cardio,N/A
U0828,2024-02-23,Deadlift,4.0,11.0,49.0,1.44,546.0,153.0,168,0.41,Strength,3
U0350,2024-04-23,Rowing,,,,0.91,586.0,100.0,124,1.16,Cardio,N/A
U0913,2024-01-27,cycling,,,,1.46,151.0,154.0,174,1.0,Cardio, 9
U0877,2024-09-05,Bench Press,4.0,8.0,88.1,0.97,533.0,112.0,136,1.03,Strength,5.0
U0383,2024-02-01,Back Squat,3.0,5.0,53.8,0.47,491.0,,165,0.57,Strength,9-10
U0920,2024-10-08,Rowing,,,,1.44,,121.0,142,0.47,Cardio,2 out of 10
U0376,2024-01-03,Bike,,,,1.45,498.0,143.0,163,1.13,Cardio, 3
U0634,2024-03-23, Deadlift ,5.0,9.0,61.4,0.91,180.0,152.0,164,0.37,Strength,6
U0556,2024-04-25,hiit,,,,0.55,497.0,132.0,157,,HIIT,
U0494,09/01/2024,Squat,4.0,7.0,107.2,1.42,,154.0,177,0.47,Strength,10 out of 10
U0693,2024-06-11,Deadlift,3.0,6.0,112.8,0.69,178.0,97.0,109,0.35,Strength,Level 10
U0228,2024-08-05,Running,,,,1.34,342.0,109.0,134,0.37,Cardio,3 out of 10
U0918,2024-03-27,Squat,3.0,11.0,124.0,1.09,462.0,105.0,120,0.53,Strength,3/10
U0517,2024-12-01, Running ,,,,0.92,253.0,91.0,101,0.97,CARDIO,8/10
U1164,2024-09-19,HIIT,,,,0.37,476.0,151.0,170,0.69,HIIT,2/10
U0457,2024-05-07,Cycling,,,,1.11,381.0,142.0,153,0.7,Cardio,7 out of 10
U0043,2024/05/17,Yoga,,,,0.93,590.0,91.0,103,0.31,Mobility,Level 3
U0128,2024-05-17,Cycling,,,,0.58,,123.0,146,1.05,Cardio,3
U0135,2024-06-04,Rowing,,,,0.6,204.0,115.0,125,0.39,Cardio,9
U0583,2024-11-15,Cycling,,,,,384.0,114.0,124,0.51,Cardio,
U0739,2024-01-28,Bench Press,4.0,11.0,,0.85,300.0,112.0,128,0.58, Strength ,5 
 U0337 ,2024-04-12,bench press,5.0,7.0,72.3,0.9,508.0,156.0,179,1.17,Strength,10 out of 10
U0406,2024-12-06,Bench Press,5.0,11.0,64.8,1.26,575.0,92.0,112,0.92,Strength,N/A
U0930,2024-05-27, HIIT ,,,,0.95,234.0,112.0,131,1.1,HIIT, 6
U0343,2024-03-30,HIIT,,,,1.39,260.0,106.0,120,1.09, HIIT ,N/A
U0094,2024-06-02,Running,,,,1.5,,112.0,128,0.58,Cardio,
 U0498 ,2024-12-05,Deadlift,3.0,5.0,,0.46,584.0,158.0,178,0.74,Strength,1 (easy)
U0816,2024-03-18,Rowing,,,,1.26,416.0,116.0,129,0.56,Cardio,6 
U0637,2024-08-02,Deadlift,4.0,5.0,103.5,1.31,183.0,148.0,170,0.94,Strength,5.0
U1155,2024-11-22,Cycling,,,,0.81,425.0,151.0,161,,Cardio,8.0
U0710,2024-07-22,Cycling,,,,0.68,414.0,112.0,135,0.77,cardio,4
U0949,2024-06-20,Cycling,,,,1.17,589.0,118.0,135,1.12,Cardio, 2
U1180,2024-03-08,Bench Press,4.0,5.0,51.9,1.46,235.0,97.0,118,1.1,Strength,3/10
U0111,2024-10-18,Rowing,,,,0.67,393.0,124.0,135,0.7,Cardio,1/10
U0053,2024-07-28,Squat,4.0,9.0,50.8,0.79,222.0,106.0,127,1.18,Strength,9/10
U0595,2024-05-16,Squat,5.0,9.0,122.5,0.54,348.0,110.0,130,1.09,Strength,6 out of 10
U0477,2024-06-17,Bench Press,5.0,,86.9,0.8,394.0,132.0,154,0.65,Strength,5
